case,scenario,limit_s,label,method,spend_all,seed,appreciation,seconds,evaluations,budget_spent,reported_dmo,settings
Beerwiser,Base case,15,grid,grid,False,0,65.71156453073533,15.000066599997808,231703,300000.0,Timed (Base case),{'max_calculation_time': 15}
Beerwiser,Base case,15,grid (capped),grid_capped,False,0,65.70506239888078,15.000050299997383,229756,300000.0,Timed (Base case),{'max_calculation_time': 15}
Beerwiser,Base case,15,slsqp,slsqp,False,1,65.71158998323418,15.00228220000281,120712,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp,slsqp,False,2,65.71158996349963,15.001103000002331,119225,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp,slsqp,False,3,65.71158998168258,15.001945299998624,127645,299999.99999950593,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp,slsqp,False,4,65.71158996919428,15.000499699999637,119704,299999.999994052,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp,slsqp,False,5,65.71158995663355,15.001135700003942,129071,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp (spend all),slsqp,True,1,65.71158998248195,15.002451000000292,131233,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp (spend all),slsqp,True,2,65.7115899635102,15.001755199999025,146015,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp (spend all),slsqp,True,3,65.71158998299174,15.001162900000054,144197,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp (spend all),slsqp,True,4,65.71158996991151,15.000588800001424,146572,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,slsqp (spend all),slsqp,True,5,65.7115899564578,15.002031600000919,145050,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping,basin_hopping,False,1,65.71159077082426,15.000265200003923,132909,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping,basin_hopping,False,2,65.71160245160857,15.000153900000441,132744,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping,basin_hopping,False,3,65.7115901608597,15.001523800005089,133770,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping,basin_hopping,False,4,65.71159008591562,15.000263599999016,131413,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping,basin_hopping,False,5,65.71158983311778,15.000958500000706,133492,300000.00000000006,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping (spend all),basin_hopping,True,1,65.71158994608014,15.00028580000071,135597,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping (spend all),basin_hopping,True,2,65.71158997451869,15.000949900000705,136353,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping (spend all),basin_hopping,True,3,65.71158993827919,15.000175099994522,133628,300000.00000000006,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping (spend all),basin_hopping,True,4,65.71158991313595,15.003852399997413,133064,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,basin_hopping (spend all),basin_hopping,True,5,65.71158996814495,15.000481000002765,133857,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm,genetic_algorithm,False,1,65.7115826151313,15.00248979999742,203850,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm,genetic_algorithm,False,2,65.71158756992743,15.00231260000146,195750,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm,genetic_algorithm,False,3,65.70141959607052,15.001697300001979,205450,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm,genetic_algorithm,False,4,65.70141959607065,15.002563800000644,202750,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm,genetic_algorithm,False,5,65.70141959607068,15.000433900000644,206700,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,1,65.71158551117801,15.00079199999891,203100,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,2,65.70141959607068,15.00292819999595,204600,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,3,65.71157065208224,15.00261650000175,202000,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,4,65.71155898274586,15.000133599998662,206000,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,genetic_algorithm (spend all),genetic_algorithm,True,5,65.71158883045732,15.001483100000769,203750,299999.99999999994,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 15}"
Beerwiser,Base case,15,mdbh,mdbh,False,1,65.71156537049893,15.00010199999815,250119,299999.9999997447,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Beerwiser,Base case,15,mdbh,mdbh,False,2,65.71158959952282,15.000176299996383,252786,299999.9999997417,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Beerwiser,Base case,15,mdbh,mdbh,False,3,65.71157532279547,15.000122500001453,258543,299999.9999997591,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Beerwiser,Base case,15,mdbh,mdbh,False,4,65.71157951797215,15.000158399998327,254550,299999.9960808599,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Beerwiser,Base case,15,mdbh,mdbh,False,5,65.71158468568314,15.000149799998326,252699,299999.9999997525,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 15}"
Beerwiser,Base case,30,grid,grid,False,0,65.71158362243366,30.000059899997723,526825,300000.0,Timed (Base case),{'max_calculation_time': 30}
Beerwiser,Base case,30,grid (capped),grid_capped,False,0,65.70506239888078,30.000088000000687,525223,300000.0,Timed (Base case),{'max_calculation_time': 30}
Beerwiser,Base case,30,slsqp,slsqp,False,1,65.71158998323418,21.15794409999944,207089,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp,slsqp,False,2,65.71158996349963,21.451677600001858,204542,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp,slsqp,False,3,65.71158998324073,21.22714210000413,204012,299999.99999730446,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp,slsqp,False,4,65.71158996919428,21.160583900003985,203053,299999.999994052,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp,slsqp,False,5,65.71158998660562,21.328443099999276,208346,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp (spend all),slsqp,True,1,65.71158998248195,20.667195499998343,204058,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp (spend all),slsqp,True,2,65.7115899635102,20.54071770000155,201670,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp (spend all),slsqp,True,3,65.71158998299174,20.566596999997273,200951,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp (spend all),slsqp,True,4,65.71158996991151,20.223380299998098,199935,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,slsqp (spend all),slsqp,True,5,65.71158998557925,20.812250399998447,205296,299999.99999999994,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping,basin_hopping,False,1,65.71159077082426,30.00141160000203,263087,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping,basin_hopping,False,2,65.71160245160857,30.000807099997473,263966,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping,basin_hopping,False,3,65.7115901608597,30.001697800005786,265970,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping,basin_hopping,False,4,65.71159008591562,30.000839799999085,265479,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping,basin_hopping,False,5,65.71158983311778,30.000200399997993,256701,300000.00000000006,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping (spend all),basin_hopping,True,1,65.71158997422128,30.000215499996557,268857,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping (spend all),basin_hopping,True,2,65.71158997706235,30.000147200000356,267545,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping (spend all),basin_hopping,True,3,65.71158997954814,30.00088010000036,268773,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping (spend all),basin_hopping,True,4,65.71158992120118,30.001104999995732,265225,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,basin_hopping (spend all),basin_hopping,True,5,65.71158996814495,30.001362700000755,270878,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm,genetic_algorithm,False,1,65.71158394631894,30.003147899995383,406250,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm,genetic_algorithm,False,2,65.71158756992743,30.00359020000178,407950,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm,genetic_algorithm,False,3,65.70141959607052,30.000320800005284,408200,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm,genetic_algorithm,False,4,65.70141959607069,30.00331140000344,413250,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm,genetic_algorithm,False,5,65.70141959607069,30.00397860000521,391400,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,1,65.71158551117801,30.00117930000124,394800,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,2,65.7014195960707,30.000104500002635,396450,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,3,65.7115862864168,30.000735699999495,394450,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,4,65.71157718861718,30.001792600000044,387650,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,genetic_algorithm (spend all),genetic_algorithm,True,5,65.71158883045732,30.003089000005275,339200,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 30}"
Beerwiser,Base case,30,mdbh,mdbh,False,1,65.71158889772772,30.00017310000112,499029,299999.9999997671,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 30}"
Beerwiser,Base case,30,mdbh,mdbh,False,2,65.71158959952282,30.00014579999697,440537,299999.9999997417,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 30}"
Beerwiser,Base case,30,mdbh,mdbh,False,3,65.71158868237627,30.000115100003313,500616,299999.9999997441,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 30}"
Beerwiser,Base case,30,mdbh,mdbh,False,4,65.71157951797215,30.00021669999842,499291,299999.9960808599,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 30}"
Beerwiser,Base case,30,mdbh,mdbh,False,5,65.71158468568314,30.000087799999164,501558,299999.9999997525,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 30}"
Beerwiser,Base case,60,grid,grid,False,0,65.71158362243366,60.00004859999899,1047641,300000.0,Timed (Base case),{'max_calculation_time': 60}
Beerwiser,Base case,60,grid (capped),grid_capped,False,0,65.70996015344082,60.000369800000044,1077083,300000.0,Timed (Base case),{'max_calculation_time': 60}
Beerwiser,Base case,60,slsqp,slsqp,False,1,65.71158998323418,21.90572919999977,207089,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp,slsqp,False,2,65.71158996349963,21.290507400000934,204542,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp,slsqp,False,3,65.71158998324073,20.753647600002296,204012,299999.99999730446,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp,slsqp,False,4,65.71158996919428,21.167371299998194,203053,299999.999994052,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp,slsqp,False,5,65.71158998660562,21.27756860000227,208346,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp (spend all),slsqp,True,1,65.71158998248195,20.929437599996163,204058,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp (spend all),slsqp,True,2,65.7115899635102,20.799445000004198,201670,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp (spend all),slsqp,True,3,65.71158998299174,20.943533199999365,200951,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp (spend all),slsqp,True,4,65.71158996991151,20.891374700004235,199935,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,slsqp (spend all),slsqp,True,5,65.71158998557925,21.158787200001825,205296,299999.99999999994,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping,basin_hopping,False,1,65.71159077082426,60.000588400005654,511765,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping,basin_hopping,False,2,65.71160245160857,60.000305400004436,515180,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping,basin_hopping,False,3,65.7115901608597,60.00033000000258,518862,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping,basin_hopping,False,4,65.71159008591562,60.000488799996674,523151,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping,basin_hopping,False,5,65.71158983311778,60.00110760000098,519476,300000.00000000006,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping (spend all),basin_hopping,True,1,65.71158998347403,60.00118720000319,529925,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping (spend all),basin_hopping,True,2,65.71158997710735,60.0006171999994,522947,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping (spend all),basin_hopping,True,3,65.71158998149798,60.00096420000045,541067,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping (spend all),basin_hopping,True,4,65.71158994350594,60.00106129999767,538285,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,basin_hopping (spend all),basin_hopping,True,5,65.71158996814495,60.00075729999662,532858,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm,genetic_algorithm,False,1,65.71158986892758,60.0026491000026,808500,299999.9999999999,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm,genetic_algorithm,False,2,65.7115894214443,60.001429000003554,802300,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm,genetic_algorithm,False,3,65.70141959607062,60.00254049999785,821450,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm,genetic_algorithm,False,4,65.70141959607069,60.001685800001724,819850,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm,genetic_algorithm,False,5,65.70141959607069,60.002602500004286,816550,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm (spend all),genetic_algorithm,True,1,65.7115893289876,60.001716699996905,805950,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm (spend all),genetic_algorithm,True,2,65.7014195960707,60.000682799996866,812750,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm (spend all),genetic_algorithm,True,3,65.71158885152313,60.00043540000479,810250,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm (spend all),genetic_algorithm,True,4,65.71158911147303,60.001555799994094,814850,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,genetic_algorithm (spend all),genetic_algorithm,True,5,65.71158929994141,60.00232619999588,811150,300000.00000000006,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'spend_all': True, 'max_calculation_time': 60}"
Beerwiser,Base case,60,mdbh,mdbh,False,1,65.71158889772772,60.00017669999943,1016807,299999.9999997671,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 60}"
Beerwiser,Base case,60,mdbh,mdbh,False,2,65.71158959952282,60.000186800003576,1002698,299999.9999997417,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 60}"
Beerwiser,Base case,60,mdbh,mdbh,False,3,65.71158868237627,60.00034769999911,1024343,299999.9999997441,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 60}"
Beerwiser,Base case,60,mdbh,mdbh,False,4,65.71158922720244,60.00011329999688,1006834,299999.9999997578,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 60}"
Beerwiser,Base case,60,mdbh,mdbh,False,5,65.71158468568314,60.00007659999392,1004986,299999.9999997525,Timed (Base case),"{'n_starts': 10000, 'n_hops': 10, 'n_local_steps': 50, 'max_calculation_time': 60}"
Beerwiser,Base case,120,grid,grid,False,0,65.71158839532873,120.00005229999806,2083411,300000.0,Timed (Base case),{'max_calculation_time': 120}
Beerwiser,Base case,120,grid (capped),grid_capped,False,0,65.70996015344082,120.00005149999924,2158576,300000.0,Timed (Base case),{'max_calculation_time': 120}
Beerwiser,Base case,120,slsqp,slsqp,False,1,65.71158998323418,21.128627199999755,207089,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp,slsqp,False,2,65.71158996349963,21.201421899997513,204542,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp,slsqp,False,3,65.71158998324073,21.10300709999865,204012,299999.99999730446,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp,slsqp,False,4,65.71158996919428,20.986309799998708,203053,299999.999994052,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp,slsqp,False,5,65.71158998660562,21.727948400002788,208346,300000.0,Timed (Base case),"{'n_starts': 10000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp (spend all),slsqp,True,1,65.71158998248195,21.023912999997265,204058,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp (spend all),slsqp,True,2,65.7115899635102,21.043402700001025,201670,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp (spend all),slsqp,True,3,65.71158998299174,21.226907399999618,200951,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp (spend all),slsqp,True,4,65.71158996991151,20.804993300000206,199935,300000.0,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,slsqp (spend all),slsqp,True,5,65.71158998557925,21.240450600002077,205296,299999.99999999994,Timed (Base case),"{'n_starts': 10000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping,basin_hopping,False,1,65.71159077082426,120.00141409999924,1038220,299999.99999999994,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping,basin_hopping,False,2,65.71160245160857,120.00030120000156,1022703,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping,basin_hopping,False,3,65.7115901608597,120.00191279999854,1031615,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping,basin_hopping,False,4,65.71159008591562,120.00165220000054,1033572,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping,basin_hopping,False,5,65.71158983311778,120.0003355000008,1020711,300000.00000000006,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping (spend all),basin_hopping,True,1,65.71158998347403,120.0001443000001,1062907,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping (spend all),basin_hopping,True,2,65.71158998446836,120.00060569999914,1079934,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping (spend all),basin_hopping,True,3,65.71158998149798,120.00065529999847,1064238,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping (spend all),basin_hopping,True,4,65.71158997842822,120.00179099999514,1068381,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,basin_hopping (spend all),basin_hopping,True,5,65.71158997456718,120.00069220000296,1060190,300000.0,Timed (Base case),"{'n_starts': 1, 'n_hops': 1000000, 'spend_all': True, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm,genetic_algorithm,False,1,65.71158986892758,120.00265800000489,1626900,299999.99999999994,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 120}"
Beerwiser,Base case,120,genetic_algorithm,genetic_algorithm,False,2,65.7115898805965,120.00092819999554,1648400,300000.0,Timed (Base case),"{'population_size': 50, 'n_generations': 1000000, 'max_calculation_time': 120}"
